3.9199261e-07,170.43417
1.0188768e-06,162.43935
1.9827282e-06,151.79239
3.0128147e-06,83.64537
2.7706055e-05,27.487465
0.00015485416,22.077564
0.0006054421,23.570787
0.001966742,26.96614
0.005960976,29.460428
0.018959763,29.031475
0.06483047,25.332365
0.23183799,18.97363
0.7741882,11.063544
1.9213735,3.1455088
3.0465055,356.3406
3.5541644,350.86353
3.6165829,346.81638
3.4361153,344.30115
3.0821195,343.4047
2.5667872,344.49927
1.8911462,349.29898
1.1649284,5.894231
0.9634547,46.59543
1.5595965,63.610645
2.5211747,65.13032
3.5916505,66.62822
4.4817424,67.703865
5.023789,66.893906
5.2880282,63.570496
5.4905667,57.511646
5.9186077,48.508736
6.9866576,37.163902
9.019768,26.816765
11.368851,20.868378
12.881029,18.675543
13.421523,18.225876
13.387498,18.395323
13.076534,18.748934
12.535008,19.344019
11.7967005,20.48169
11.101384,22.150257
10.6566515,23.74478
10.369099,24.98815
10.064513,26.11389
9.618562,27.472439
8.943513,29.51926
8.002639,32.96382
6.867122,38.82613
5.720315,48.31802
4.782294,62.669804
4.254499,81.98873
4.2650356,102.878235
4.747038,120.08466
5.4759517,131.62529
6.2129726,138.69585
6.819699,143.13382
7.259074,145.7844
7.554455,146.54437
7.7914586,144.84735
8.073297,140.8287
8.358143,135.96198
8.453298,131.30829
8.248031,126.481834
7.7945848,120.740234
7.283669,114.338425
6.97167,110.49601
7.0343175,113.8147
7.565614,123.46743
8.352488,133.53177
8.707808,140.03952
8.003027,142.3219
6.38891,140.54225
4.7427006,135.46599
3.6194203,128.60072
2.9117844,119.02043
2.4761043,103.31803
2.3591087,84.19375
2.461026,69.45575
2.5842319,61.35065
2.650487,58.73551
2.7087812,60.858845
2.8977573,66.50733
3.3420646,72.30611
4.00083,75.1115
4.6943045,74.87593
5.250932,73.02944
5.580323,70.67513
5.698891,68.453285
5.640065,68.04979
5.358817,73.51831
5.124215,82.86992
5.0482,89.39865
4.8947177,93.23697
4.412397,97.2566
3.5074775,104.85945
2.458637,120.483536
1.7528803,148.51114
1.5933038,180.33667
1.5839711,201.12604
1.162089,212.36594
0.41603297,219.13841
0.06923248,224.7601
0.006694819,232.59181
0.0004570281,240.78905
2.0717757e-06,112.76942
5.5426744e-06,94.072105
1.5032232e-05,62.281395
6.17914e-05,33.13868
0.00028449856,22.563383
0.0011133385,20.506031
0.0036221552,21.511608
0.010260642,23.670267
0.027405057,25.336926
0.07631821,25.50648
0.22727466,24.58528
0.6861817,22.017479
1.7278452,16.403406
2.9546754,8.712877
3.6033235,0.55999357
3.7429137,352.6732
3.6253138,345.69806
3.3479762,340.31467
2.9373841,337.04495
2.4104772,336.54083
1.8063637,340.70844
1.2660855,355.85165
1.1545589,27.001442
1.6467102,50.433556
2.498791,61.091858
3.4949293,65.9066
4.3642826,67.11864
4.910007,65.23537
5.192224,60.214344
5.472554,52.01249
6.104129,41.382504
7.432273,30.695269
9.390713,23.166485
11.187684,19.59683
12.244021,18.451735
12.676141,18.310785
12.776817,18.490137
12.709847,18.75506
12.487717,19.112005
12.090782,19.70445
11.616166,20.605577
11.2236,21.603949
10.91614,22.533903
10.5857935,23.482374
10.126639,24.661121
9.449548,26.47371
8.486479,29.751505
7.2475004,36.06158
5.9313703,47.99713
4.9912577,67.85326
4.8584123,91.82351
5.393255,110.85583
6.140392,123.06142
6.865847,131.092
7.4837265,136.7948
7.963923,141.091
8.320424,143.94958
8.616325,144.65321
8.953296,142.71118
9.328195,139.11966
9.553346,135.28781
9.480301,131.30962
9.131218,126.66545
8.65218,121.233955
8.280781,116.32508
8.22699,114.96688
8.49293,118.288284
8.913354,124.1781
9.29898,130.74873
9.403057,136.77101
8.833506,141.00389
