1.704341735839843750e+02
1.624393463134765625e+02
1.517923889160156250e+02
8.364537048339843750e+01
2.748746490478515625e+01
2.207756423950195312e+01
2.357078742980957031e+01
2.696614074707031250e+01
2.946042823791503906e+01
2.903147506713867188e+01
2.533236503601074219e+01
1.897363090515136719e+01
1.106354427337646484e+01
3.145508766174316406e+00
3.563406066894531250e+02
3.508635253906250000e+02
3.468163757324218750e+02
3.443011474609375000e+02
3.434046936035156250e+02
3.444992675781250000e+02
3.492989807128906250e+02
5.894230842590332031e+00
4.659542846679687500e+01
6.361064529418945312e+01
6.513031768798828125e+01
6.662821960449218750e+01
6.770386505126953125e+01
6.689390563964843750e+01
6.357049560546875000e+01
5.751164627075195312e+01
4.850873565673828125e+01
3.716390228271484375e+01
2.681676483154296875e+01
2.086837768554687500e+01
1.867554283142089844e+01
1.822587585449218750e+01
1.839532279968261719e+01
1.874893379211425781e+01
1.934401893615722656e+01
2.048168945312500000e+01
2.215025711059570312e+01
2.374477958679199219e+01
2.498814964294433594e+01
2.611388969421386719e+01
2.747243881225585938e+01
2.951926040649414062e+01
3.296382141113281250e+01
3.882612991333007812e+01
4.831801986694335938e+01
6.266980361938476562e+01
8.198873138427734375e+01
1.028782348632812500e+02
1.200846633911132812e+02
1.316252899169921875e+02
1.386958465576171875e+02
1.431338195800781250e+02
1.457843933105468750e+02
1.465443725585937500e+02
1.448473510742187500e+02
1.408287048339843750e+02
1.359619750976562500e+02
1.313082885742187500e+02
1.264818344116210938e+02
1.207402343750000000e+02
1.143384246826171875e+02
1.104960098266601562e+02
1.138146972656250000e+02
1.234674301147460938e+02
1.335317687988281250e+02
1.400395202636718750e+02
1.423218994140625000e+02
1.405422515869140625e+02
1.354659881591796875e+02
1.286007232666015625e+02
1.190204315185546875e+02
1.033180313110351562e+02
8.419374847412109375e+01
6.945574951171875000e+01
6.135065078735351562e+01
5.873551177978515625e+01
6.085884475708007812e+01
6.650733184814453125e+01
7.230610656738281250e+01
7.511150360107421875e+01
7.487593078613281250e+01
7.302944183349609375e+01
7.067513275146484375e+01
6.845328521728515625e+01
6.804978942871093750e+01
7.351831054687500000e+01
8.286991882324218750e+01
8.939865112304687500e+01
9.323696899414062500e+01
9.725659942626953125e+01
1.048594512939453125e+02
1.204835357666015625e+02
1.485111389160156250e+02
1.803366699218750000e+02
2.011260375976562500e+02
2.123659362792968750e+02
2.191384124755859375e+02
2.247601013183593750e+02
2.325918121337890625e+02
2.407890472412109375e+02
1.127694168090820312e+02
9.407210540771484375e+01
6.228139495849609375e+01
3.313867950439453125e+01
2.256338310241699219e+01
2.050603103637695312e+01
2.151160812377929688e+01
2.367026710510253906e+01
2.533692550659179688e+01
2.550647926330566406e+01
2.458527946472167969e+01
2.201747894287109375e+01
1.640340614318847656e+01
8.712877273559570312e+00
5.599935650825500488e-01
3.526731872558593750e+02
3.456980590820312500e+02
3.403146667480468750e+02
3.370449523925781250e+02
3.365408325195312500e+02
3.407084350585937500e+02
3.558516540527343750e+02
2.700144195556640625e+01
5.043355560302734375e+01
6.109185791015625000e+01
6.590660095214843750e+01
6.711863708496093750e+01
6.523536682128906250e+01
6.021434402465820312e+01
5.201248931884765625e+01
4.138250350952148438e+01
3.069526863098144531e+01
2.316648483276367188e+01
1.959683036804199219e+01
1.845173454284667969e+01
1.831078529357910156e+01
1.849013710021972656e+01
1.875506019592285156e+01
1.911200523376464844e+01
1.970445060729980469e+01
2.060557746887207031e+01
2.160394859313964844e+01
2.253390312194824219e+01
2.348237419128417969e+01
2.466112136840820312e+01
2.647370910644531250e+01
2.975150489807128906e+01
3.606158065795898438e+01
4.799713134765625000e+01
6.785325622558593750e+01
9.182350921630859375e+01
1.108558273315429688e+02
1.230614166259765625e+02
1.310919952392578125e+02
1.367947998046875000e+02
1.410910034179687500e+02
1.439495849609375000e+02
1.446532135009765625e+02
1.427111816406250000e+02
1.391196594238281250e+02
1.352878112792968750e+02
1.313096160888671875e+02
1.266654510498046875e+02
1.212339553833007812e+02
1.163250808715820312e+02
1.149668807983398438e+02
1.182882843017578125e+02
1.241781005859375000e+02
1.307487335205078125e+02
1.367710113525390625e+02
1.410038909912109375e+02
